Time,X,Y,Z,Displacement [mm]
2026-04-03T15:14:26.116,      -1.53,        0.01,        0.04,       1.53
2026-04-03T15:14:26.634,      -1.62,        0.00,       -0.02,       1.62
2026-04-03T15:14:27.152,      -1.68,       -0.02,       -0.06,       1.68
2026-04-03T15:14:27.668,      -1.75,        0.00,       -0.04,       1.75
2026-04-03T15:14:28.183,      -1.83,       -0.02,       -0.05,       1.83
2026-04-03T15:14:28.698,      -1.89,       -0.00,       -0.04,       1.89
2026-04-03T15:14:29.213,      -1.96,       -0.00,       -0.02,       1.96
2026-04-03T15:14:29.734,      -1.99,        0.00,       -0.05,       1.99
2026-04-03T15:14:30.296,      -2.02,        0.02,       -0.03,       2.02
2026-04-03T15:14:30.848,      -2.01,       -0.01,       -0.03,       2.01
2026-04-03T15:14:31.364,      -2.02,        0.00,       -0.05,       2.02
2026-04-03T15:14:31.881,      -2.04,        0.01,       -0.03,       2.04
2026-04-03T15:14:32.394,      -2.03,        0.02,       -0.03,       2.03
2026-04-03T15:14:32.910,      -2.01,        0.02,        0.00,       2.01
2026-04-03T15:14:33.427,      -2.01,       -0.01,       -0.06,       2.01
2026-04-03T15:14:33.929,      -2.01,        0.02,        0.02,       2.01
2026-04-03T15:14:34.442,      -2.00,       -0.02,       -0.02,       2.00
2026-04-03T15:14:34.958,      -2.00,        0.01,       -0.01,       2.00
2026-04-03T15:14:35.475,      -1.88,        0.01,        0.02,       1.88
2026-04-03T15:14:35.994,      -1.79,       -0.00,        0.04,       1.79
2026-04-03T15:14:36.507,      -1.67,       -0.03,       -0.00,       1.68
2026-04-03T15:14:37.023,      -1.58,        0.02,        0.01,       1.58
2026-04-03T15:14:37.538,      -1.46,       -0.00,        0.02,       1.46
2026-04-03T15:14:38.057,      -1.39,        0.04,        0.12,       1.40
2026-04-03T15:14:38.604,      -1.26,        0.03,        0.16,       1.27
2026-04-03T15:14:39.121,      -1.14,        0.03,        0.17,       1.16
2026-04-03T15:14:39.636,      -1.05,        0.04,        0.17,       1.06
2026-04-03T15:14:40.136,      -0.94,        0.04,        0.13,       0.95
2026-04-03T15:14:40.652,      -0.85,        0.03,        0.15,       0.87
2026-04-03T15:14:41.169,      -0.74,        0.01,        0.05,       0.75
2026-04-03T15:14:41.687,      -0.66,       -0.01,        0.07,       0.66
2026-04-03T15:14:42.252,      -0.55,        0.00,        0.02,       0.55
2026-04-03T15:14:42.817,      -0.45,        0.01,        0.01,       0.45
2026-04-03T15:14:43.332,      -0.33,        0.01,       -0.01,       0.33
2026-04-03T15:14:43.834,      -0.23,        0.01,       -0.02,       0.24
2026-04-03T15:14:44.348,      -0.17,        0.02,       -0.02,       0.17
2026-04-03T15:14:44.865,      -0.10,        0.00,       -0.02,       0.10
2026-04-03T15:14:45.380,      -0.05,       -0.00,       -0.02,       0.05
2026-04-03T15:14:45.900,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:14:46.416,      -0.01,        0.01,       -0.00,       0.02
2026-04-03T15:14:46.929,      -0.02,        0.01,        0.03,       0.04
2026-04-03T15:14:47.444,      -0.02,        0.01,       -0.01,       0.03
2026-04-03T15:14:47.961,      -0.01,       -0.03,       -0.00,       0.03
2026-04-03T15:14:48.464,      -0.02,        0.01,       -0.01,       0.02
2026-04-03T15:14:48.976,      -0.01,        0.01,       -0.00,       0.02
2026-04-03T15:14:49.492,       0.00,        0.01,       -0.00,       0.01
2026-04-03T15:14:50.009,      -0.00,        0.02,        0.01,       0.02
2026-04-03T15:14:50.527,       0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:14:51.044,       0.01,       -0.02,       -0.03,       0.04
2026-04-03T15:14:51.560,       0.10,       -0.00,        0.01,       0.10
2026-04-03T15:14:52.073,       0.20,        0.01,        0.07,       0.21
2026-04-03T15:14:52.590,       0.29,        0.03,        0.11,       0.31
2026-04-03T15:14:53.106,       0.41,        0.03,        0.17,       0.45
2026-04-03T15:14:53.625,       0.52,        0.04,        0.21,       0.56
2026-04-03T15:14:54.140,       0.62,       -0.01,        0.16,       0.64
2026-04-03T15:14:54.657,       0.69,        0.00,        0.13,       0.71
2026-04-03T15:14:55.169,       0.79,        0.02,        0.15,       0.80
2026-04-03T15:14:55.685,       0.90,        0.01,        0.05,       0.90
2026-04-03T15:14:56.202,       0.98,       -0.01,        0.07,       0.98
2026-04-03T15:14:56.703,       1.11,        0.01,        0.03,       1.11
2026-04-03T15:14:57.217,       1.24,        0.00,        0.02,       1.24
2026-04-03T15:14:57.733,       1.35,        0.01,       -0.03,       1.35
2026-04-03T15:14:58.253,       1.45,        0.01,       -0.04,       1.46
2026-04-03T15:14:58.769,       1.58,       -0.01,       -0.04,       1.58
2026-04-03T15:14:59.282,       1.70,       -0.00,       -0.02,       1.70
2026-04-03T15:14:59.799,       1.80,        0.00,       -0.02,       1.80
2026-04-03T15:15:00.314,       1.85,       -0.00,        0.04,       1.85
2026-04-03T15:15:00.834,       1.96,        0.01,        0.12,       1.96
2026-04-03T15:15:01.350,       1.98,        0.01,        0.04,       1.98
2026-04-03T15:15:01.865,       2.00,        0.02,        0.14,       2.01
2026-04-03T15:15:02.378,       1.99,        0.03,        0.12,       1.99
2026-04-03T15:15:02.881,       1.99,        0.06,        0.13,       1.99
2026-04-03T15:15:03.398,       1.99,        0.03,        0.10,       1.99
2026-04-03T15:15:03.913,       1.99,        0.04,        0.11,       1.99
2026-04-03T15:15:04.426,       1.98,        0.04,        0.10,       1.99
2026-04-03T15:15:04.943,       1.99,        0.05,        0.11,       1.99
2026-04-03T15:15:05.459,       1.99,        0.03,        0.12,       1.99
2026-04-03T15:15:06.008,       1.98,        0.04,        0.06,       1.99
2026-04-03T15:15:06.524,       1.99,        0.04,        0.06,       1.99
2026-04-03T15:15:07.042,       1.99,        0.02,        0.07,       1.99
2026-04-03T15:15:07.559,       2.00,        0.03,        0.08,       2.00
2026-04-03T15:15:08.075,       1.97,        0.01,        0.06,       1.97
2026-04-03T15:15:08.592,       1.82,        0.04,        0.06,       1.82
2026-04-03T15:15:09.104,       1.71,        0.01,       -0.05,       1.71
2026-04-03T15:15:09.607,       1.61,        0.00,       -0.07,       1.61
2026-04-03T15:15:10.123,       1.48,        0.01,       -0.04,       1.48
2026-04-03T15:15:10.638,       1.36,        0.02,       -0.03,       1.36
2026-04-03T15:15:11.153,       1.23,       -0.01,       -0.07,       1.24
2026-04-03T15:15:11.669,       1.11,       -0.00,       -0.05,       1.11
2026-04-03T15:15:12.189,       0.98,        0.03,        0.02,       0.98
2026-04-03T15:15:12.704,       0.89,        0.02,        0.07,       0.89
2026-04-03T15:15:13.218,       0.83,        0.02,        0.06,       0.83
2026-04-03T15:15:13.735,       0.75,        0.03,        0.12,       0.76
2026-04-03T15:15:14.249,       0.65,        0.03,        0.18,       0.68
2026-04-03T15:15:14.751,       0.61,        0.03,        0.12,       0.63
2026-04-03T15:15:15.265,       0.53,        0.04,        0.15,       0.55
2026-04-03T15:15:15.782,       0.43,        0.03,        0.11,       0.45
2026-04-03T15:15:16.297,       0.36,        0.04,        0.11,       0.37
2026-04-03T15:15:16.817,       0.27,        0.04,        0.10,       0.29
2026-04-03T15:15:17.333,       0.16,        0.02,        0.03,       0.16
2026-04-03T15:15:17.896,       0.06,        0.04,        0.01,       0.08
2026-04-03T15:15:18.412,       0.03,       -0.01,       -0.04,       0.05
2026-04-03T15:15:18.929,       0.01,       -0.02,       -0.04,       0.05
2026-04-03T15:15:19.448,       0.00,       -0.00,       -0.00,       0.01
2026-04-03T15:15:19.962,      -0.02,       -0.00,       -0.02,       0.03
2026-04-03T15:15:20.509,      -0.01,        0.00,        0.03,       0.03
2026-04-03T15:15:21.042,      -0.02,        0.00,       -0.04,       0.04
2026-04-03T15:15:21.561,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:15:22.108,      -0.01,       -0.01,       -0.01,       0.02
2026-04-03T15:15:22.625,      -0.00,        0.01,       -0.02,       0.02
2026-04-03T15:15:23.143,      -0.00,        0.01,        0.01,       0.01
2026-04-03T15:15:23.660,       0.01,        0.01,        0.03,       0.03
2026-04-03T15:15:24.175,       0.01,        0.01,        0.01,       0.02
2026-04-03T15:15:24.688,       0.02,       -0.00,       -0.03,       0.03
2026-04-03T15:15:25.204,      -0.00,       -0.01,       -0.01,       0.02
2026-04-03T15:15:25.721,      -0.00,       -0.03,       -0.02,       0.03
2026-04-03T15:15:26.239,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:15:26.756,      -0.01,       -0.02,       -0.05,       0.06
2026-04-03T15:15:27.272,       0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:15:27.822,      -0.00,        0.01,       -0.04,       0.04
2026-04-03T15:15:28.338,       0.02,        0.00,       -0.02,       0.03
2026-04-03T15:15:28.851,       0.00,        0.01,       -0.03,       0.03
2026-04-03T15:15:29.368,      -0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:15:29.870,       0.00,        0.00,       -0.01,       0.01
2026-04-03T15:15:30.385,      -0.01,        0.02,        0.00,       0.02
2026-04-03T15:15:30.898,      -0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:15:31.415,       0.00,        0.00,       -0.03,       0.03
2026-04-03T15:15:31.930,      -0.00,        0.01,       -0.07,       0.07
2026-04-03T15:15:32.433,      -0.00,       -0.00,       -0.05,       0.05
2026-04-03T15:15:32.946,       0.01,       -0.01,        0.00,       0.01
2026-04-03T15:15:33.464,      -0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:15:33.978,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:15:34.498,      -0.01,        0.01,       -0.01,       0.02
2026-04-03T15:15:35.044,       0.00,        0.01,       -0.06,       0.06
2026-04-03T15:15:35.561,      -0.01,        0.00,        0.01,       0.02
2026-04-03T15:15:36.080,      -0.02,       -0.00,       -0.03,       0.03
2026-04-03T15:15:36.595,      -0.02,        0.01,       -0.01,       0.02
2026-04-03T15:15:37.112,      -0.00,       -0.01,       -0.02,       0.03
2026-04-03T15:15:37.658,      -0.01,        0.00,       -0.06,       0.06
2026-04-03T15:15:38.177,       0.00,        0.00,        0.01,       0.01
2026-04-03T15:15:38.691,      -0.01,        0.01,        0.01,       0.02
2026-04-03T15:15:39.207,      -0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:15:39.723,      -0.01,       -0.03,       -0.04,       0.05
2026-04-03T15:15:40.242,      -0.02,        0.01,       -0.01,       0.02
2026-04-03T15:15:40.788,      -0.01,       -0.00,        0.01,       0.02
2026-04-03T15:15:41.304,      -0.01,        0.01,       -0.05,       0.05
2026-04-03T15:15:41.807,      -0.02,        0.01,       -0.02,       0.03
2026-04-03T15:15:42.319,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:15:42.836,       0.00,        0.00,        0.01,       0.01
2026-04-03T15:15:43.353,      -0.00,       -0.00,       -0.06,       0.06
2026-04-03T15:15:43.871,       0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:15:44.437,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:15:44.983,       0.00,        0.01,       -0.07,       0.07
2026-04-03T15:15:45.504,      -0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:15:46.019,       0.00,        0.01,       -0.06,       0.06
2026-04-03T15:15:46.531,      -0.01,        0.01,       -0.01,       0.02
2026-04-03T15:15:47.084,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:15:47.601,       0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:15:48.114,       0.00,        0.00,       -0.02,       0.02
2026-04-03T15:15:48.630,       0.01,       -0.02,       -0.04,       0.05
2026-04-03T15:15:49.132,       0.01,       -0.04,       -0.04,       0.05
2026-04-03T15:15:49.649,       0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:15:50.162,       0.01,        0.02,       -0.02,       0.03
2026-04-03T15:15:50.678,      -0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:15:51.180,      -0.00,       -0.02,       -0.01,       0.03
2026-04-03T15:15:51.697,      -0.00,       -0.00,       -0.06,       0.06
2026-04-03T15:15:52.210,       0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:15:52.725,      -0.01,       -0.02,       -0.04,       0.05
2026-04-03T15:15:53.227,      -0.00,        0.00,        0.00,       0.00
2026-04-03T15:15:53.744,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:15:54.257,      -0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:15:54.773,      -0.01,       -0.02,       -0.02,       0.03
2026-04-03T15:15:55.275,      -0.00,        0.01,       -0.04,       0.04
2026-04-03T15:15:55.792,      -0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:15:56.305,       0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:15:56.821,      -0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:15:57.338,      -0.01,       -0.00,        0.01,       0.01
2026-04-03T15:15:57.856,       0.00,       -0.00,        0.01,       0.01
2026-04-03T15:15:58.420,       0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:15:58.971,      -0.01,       -0.01,       -0.02,       0.03
2026-04-03T15:15:59.488,      -0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:16:00.001,      -0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:16:00.517,      -0.00,       -0.00,        0.00,       0.00
2026-04-03T15:16:01.034,      -0.00,       -0.01,       -0.02,       0.03
2026-04-03T15:16:01.536,      -0.00,        0.00,       -0.05,       0.05
2026-04-03T15:16:02.050,      -0.00,        0.00,       -0.05,       0.05
2026-04-03T15:16:02.565,      -0.00,        0.00,       -0.02,       0.02
2026-04-03T15:16:03.082,      -0.01,        0.03,       -0.01,       0.03
2026-04-03T15:16:03.600,      -0.01,        0.01,       -0.03,       0.03
2026-04-03T15:16:04.117,      -0.00,       -0.01,       -0.02,       0.03
2026-04-03T15:16:04.633,      -0.00,       -0.01,        0.02,       0.02
2026-04-03T15:16:05.179,       0.00,       -0.03,       -0.05,       0.06
2026-04-03T15:16:05.698,       0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:16:06.211,      -0.01,       -0.02,       -0.00,       0.02
2026-04-03T15:16:06.728,       0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:16:07.243,      -0.00,       -0.02,       -0.05,       0.06
2026-04-03T15:16:07.762,      -0.01,        0.02,       -0.01,       0.02
2026-04-03T15:16:08.279,      -0.00,        0.02,       -0.04,       0.05
2026-04-03T15:16:08.842,       0.00,       -0.02,       -0.03,       0.04
2026-04-03T15:16:09.393,       0.00,       -0.04,       -0.08,       0.09
2026-04-03T15:16:09.909,       0.01,       -0.01,       -0.01,       0.01
2026-04-03T15:16:10.427,      -0.00,       -0.01,       -0.00,       0.01
2026-04-03T15:16:10.939,       0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:16:11.442,       0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:16:11.958,      -0.01,        0.00,       -0.01,       0.01
2026-04-03T15:16:12.472,      -0.00,        0.00,       -0.00,       0.00
2026-04-03T15:16:12.988,      -0.01,        0.00,       -0.03,       0.03
2026-04-03T15:16:13.503,      -0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:16:14.020,      -0.01,       -0.00,        0.02,       0.02
2026-04-03T15:16:14.539,      -0.01,        0.02,       -0.01,       0.03
2026-04-03T15:16:15.101,      -0.00,        0.01,       -0.06,       0.06
2026-04-03T15:16:15.604,       0.01,       -0.02,       -0.02,       0.03
2026-04-03T15:16:16.121,      -0.01,       -0.01,        0.00,       0.01
2026-04-03T15:16:16.633,      -0.02,       -0.00,       -0.03,       0.04
2026-04-03T15:16:17.149,      -0.01,       -0.01,       -0.05,       0.06
2026-04-03T15:16:17.667,      -0.00,        0.02,        0.01,       0.03
2026-04-03T15:16:18.185,       0.01,        0.00,       -0.01,       0.01
2026-04-03T15:16:18.701,      -0.01,        0.03,       -0.01,       0.04
2026-04-03T15:16:19.218,      -0.02,        0.01,       -0.01,       0.02
2026-04-03T15:16:19.765,      -0.01,       -0.01,       -0.03,       0.04
2026-04-03T15:16:20.283,      -0.01,       -0.01,       -0.07,       0.07
2026-04-03T15:16:20.798,      -0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:16:21.312,       0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:16:21.865,       0.00,       -0.01,        0.02,       0.02
2026-04-03T15:16:22.380,      -0.00,       -0.01,       -0.01,       0.02
2026-04-03T15:16:22.893,      -0.00,        0.01,        0.02,       0.02
2026-04-03T15:16:23.411,      -0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:16:23.926,       0.01,       -0.04,       -0.06,       0.07
2026-04-03T15:16:24.445,      -0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:16:24.962,       0.01,        0.02,        0.01,       0.02
2026-04-03T15:16:25.475,      -0.01,        0.01,       -0.05,       0.05
2026-04-03T15:16:25.990,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:16:26.507,      -0.01,        0.03,        0.02,       0.03
2026-04-03T15:16:27.009,       0.00,        0.01,        0.01,       0.01
2026-04-03T15:16:27.522,      -0.00,       -0.01,       -0.05,       0.06
2026-04-03T15:16:28.038,       0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:16:28.554,       0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:16:29.073,      -0.00,       -0.02,       -0.00,       0.02
2026-04-03T15:16:29.589,      -0.00,       -0.01,       -0.01,       0.02
2026-04-03T15:16:30.106,      -0.00,       -0.00,       -0.00,       0.00
2026-04-03T15:16:30.109,        NaN,         NaN,         NaN,        NaN
2026-04-03T15:16:30.653,      -0.00,       -0.00,       -0.00,       0.00
2026-04-03T15:16:31.171,       0.01,       -0.03,       -0.06,       0.07
2026-04-03T15:16:31.687,      -0.01,        0.01,        0.01,       0.02
2026-04-03T15:16:32.201,      -0.00,        0.00,       -0.04,       0.04
2026-04-03T15:16:32.753,       0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:16:33.269,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:16:33.818,       0.01,        0.00,       -0.01,       0.01
2026-04-03T15:16:34.334,       0.00,       -0.00,       -0.01,       0.01
2026-04-03T15:16:34.881,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:16:35.398,      -0.00,       -0.02,       -0.07,       0.06
2026-04-03T15:16:35.916,       0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:16:36.461,      -0.00,        0.00,       -0.04,       0.03
2026-04-03T15:16:36.978,      -0.00,       -0.02,       -0.02,       0.03
2026-04-03T15:16:37.498,       0.00,       -0.02,       -0.03,       0.04
2026-04-03T15:16:38.045,      -0.01,        0.01,       -0.05,       0.05
2026-04-03T15:16:38.560,      -0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:16:39.060,       0.00,        0.00,        0.00,       0.01
2026-04-03T15:16:39.576,       0.01,       -0.01,       -0.00,       0.01
2026-04-03T15:16:40.093,       0.00,       -0.01,        0.02,       0.03
2026-04-03T15:16:40.596,      -0.02,       -0.01,       -0.00,       0.02
2026-04-03T15:16:41.157,       0.00,       -0.02,        0.00,       0.02
2026-04-03T15:16:41.660,      -0.01,        0.01,        0.03,       0.04
2026-04-03T15:16:42.175,      -0.00,        0.00,       -0.02,       0.02
2026-04-03T15:16:42.692,       0.00,       -0.01,        0.01,       0.02
2026-04-03T15:16:43.239,      -0.00,        0.00,       -0.05,       0.04
2026-04-03T15:16:43.758,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:16:44.271,       0.00,       -0.00,       -0.03,       0.02
2026-04-03T15:16:44.788,      -0.01,        0.01,       -0.00,       0.02
2026-04-03T15:16:45.291,      -0.02,        0.01,       -0.04,       0.04
2026-04-03T15:16:45.806,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:16:46.351,      -0.01,       -0.00,       -0.04,       0.04
2026-04-03T15:16:46.871,       0.00,       -0.01,       -0.00,       0.01
2026-04-03T15:16:47.388,      -0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:16:47.951,      -0.01,        0.01,       -0.00,       0.01
2026-04-03T15:16:48.452,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:16:48.968,      -0.01,       -0.02,       -0.03,       0.03
2026-04-03T15:16:49.485,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:16:49.998,      -0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:16:50.500,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:16:51.017,       0.01,       -0.03,       -0.06,       0.06
2026-04-03T15:16:51.534,      -0.01,       -0.02,       -0.08,       0.07
2026-04-03T15:16:52.046,      -0.02,       -0.01,       -0.06,       0.06
2026-04-03T15:16:52.549,      -0.01,        0.02,        0.02,       0.03
2026-04-03T15:16:53.064,       0.01,        0.01,        0.02,       0.03
2026-04-03T15:16:53.581,      -0.02,       -0.02,       -0.02,       0.02
2026-04-03T15:16:54.093,      -0.01,       -0.01,       -0.00,       0.01
2026-04-03T15:16:54.596,      -0.00,       -0.00,       -0.05,       0.05
2026-04-03T15:16:55.112,       0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:16:55.676,      -0.01,        0.01,       -0.03,       0.03
2026-04-03T15:16:56.179,      -0.01,       -0.02,       -0.03,       0.03
2026-04-03T15:16:56.693,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:16:57.207,      -0.01,        0.01,       -0.03,       0.03
2026-04-03T15:16:57.725,      -0.01,        0.02,        0.01,       0.03
2026-04-03T15:16:58.240,       0.00,       -0.02,       -0.02,       0.03
2026-04-03T15:16:58.759,       0.00,       -0.00,       -0.01,       0.01
2026-04-03T15:16:59.325,      -0.02,        0.02,       -0.01,       0.02
2026-04-03T15:16:59.871,      -0.01,       -0.01,       -0.00,       0.01
2026-04-03T15:17:00.390,      -0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:17:00.906,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:17:01.421,      -0.01,       -0.01,       -0.07,       0.06
2026-04-03T15:17:01.973,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:17:02.488,      -0.00,        0.00,       -0.03,       0.03
2026-04-03T15:17:03.001,       0.00,       -0.02,       -0.03,       0.03
2026-04-03T15:17:03.517,       0.00,       -0.02,       -0.03,       0.04
2026-04-03T15:17:04.033,      -0.01,       -0.01,       -0.00,       0.01
2026-04-03T15:17:04.552,      -0.01,       -0.01,        0.03,       0.04
2026-04-03T15:17:05.069,      -0.01,        0.02,        0.00,       0.02
2026-04-03T15:17:05.616,       0.00,        0.01,       -0.03,       0.02
2026-04-03T15:17:06.134,      -0.01,       -0.02,       -0.01,       0.02
2026-04-03T15:17:06.650,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:17:07.197,       0.00,       -0.02,       -0.03,       0.04
2026-04-03T15:17:07.716,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:17:08.231,      -0.00,        0.01,       -0.01,       0.01
2026-04-03T15:17:08.745,      -0.00,        0.00,       -0.04,       0.04
2026-04-03T15:17:09.261,      -0.01,        0.01,       -0.04,       0.04
2026-04-03T15:17:09.765,      -0.01,        0.01,       -0.03,       0.03
2026-04-03T15:17:10.279,      -0.00,        0.00,       -0.04,       0.03
2026-04-03T15:17:10.793,       0.00,       -0.01,        0.00,       0.01
2026-04-03T15:17:11.310,      -0.01,       -0.01,       -0.01,       0.02
2026-04-03T15:17:11.825,      -0.01,        0.00,       -0.01,       0.01
2026-04-03T15:17:12.345,      -0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:17:12.891,       0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:17:13.408,      -0.00,       -0.03,       -0.06,       0.07
2026-04-03T15:17:13.925,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:17:14.442,      -0.01,       -0.01,       -0.07,       0.07
2026-04-03T15:17:14.958,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:17:15.505,      -0.02,       -0.03,       -0.08,       0.08
2026-04-03T15:17:16.023,      -0.01,       -0.03,       -0.02,       0.04
2026-04-03T15:17:16.539,      -0.01,        0.01,       -0.03,       0.03
2026-04-03T15:17:17.054,      -0.02,       -0.01,       -0.07,       0.07
2026-04-03T15:17:17.569,      -0.02,        0.00,       -0.03,       0.03
2026-04-03T15:17:18.085,      -0.02,       -0.03,       -0.01,       0.04
2026-04-03T15:17:18.585,      -0.00,       -0.02,       -0.06,       0.06
2026-04-03T15:17:19.102,      -0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:17:19.617,       0.01,       -0.03,       -0.04,       0.05
2026-04-03T15:17:20.132,      -0.00,        0.01,        0.01,       0.02
2026-04-03T15:17:20.652,      -0.00,       -0.01,       -0.06,       0.05
2026-04-03T15:17:21.167,      -0.02,       -0.02,       -0.09,       0.08
2026-04-03T15:17:21.681,      -0.04,       -0.02,       -0.04,       0.06
2026-04-03T15:17:22.184,      -0.03,       -0.01,       -0.04,       0.04
2026-04-03T15:17:22.700,      -0.02,       -0.01,       -0.06,       0.06
2026-04-03T15:17:23.215,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:17:23.729,      -0.03,       -0.01,       -0.05,       0.06
2026-04-03T15:17:24.231,      -0.03,       -0.01,       -0.05,       0.06
2026-04-03T15:17:24.749,      -0.03,       -0.02,       -0.12,       0.12
2026-04-03T15:17:25.295,      -0.04,       -0.03,       -0.07,       0.08
2026-04-03T15:17:25.813,      -0.02,       -0.01,       -0.03,       0.03
2026-04-03T15:17:26.329,      -0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:17:26.893,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:17:27.446,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:17:27.960,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:17:28.474,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:17:28.991,      -0.01,       -0.03,       -0.05,       0.05
2026-04-03T15:17:29.493,      -0.01,       -0.03,       -0.04,       0.05
2026-04-03T15:17:30.009,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:17:30.522,      -0.02,       -0.00,       -0.03,       0.03
2026-04-03T15:17:31.039,      -0.02,       -0.00,       -0.05,       0.05
2026-04-03T15:17:31.540,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:17:32.055,      -0.02,       -0.00,       -0.05,       0.05
2026-04-03T15:17:32.569,      -0.01,       -0.01,       -0.03,       0.02
2026-04-03T15:17:33.086,      -0.02,       -0.03,       -0.04,       0.05
2026-04-03T15:17:33.601,      -0.02,       -0.02,       -0.03,       0.04
2026-04-03T15:17:34.120,      -0.00,       -0.01,       -0.06,       0.06
2026-04-03T15:17:34.638,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:17:35.184,      -0.01,       -0.01,       -0.06,       0.06
2026-04-03T15:17:35.703,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:17:36.218,      -0.01,       -0.02,       -0.05,       0.06
2026-04-03T15:17:36.736,      -0.03,       -0.01,       -0.04,       0.05
2026-04-03T15:17:37.247,      -0.01,        0.01,       -0.04,       0.04
2026-04-03T15:17:37.750,      -0.02,       -0.02,       -0.05,       0.05
2026-04-03T15:17:38.266,      -0.02,       -0.02,       -0.04,       0.05
2026-04-03T15:17:38.780,      -0.01,       -0.00,       -0.05,       0.05
2026-04-03T15:17:39.295,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:17:39.932,      -0.00,       -0.01,       -0.04,       0.03
2026-04-03T15:17:40.461,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:17:40.977,      -0.00,        0.00,       -0.07,       0.07
2026-04-03T15:17:41.496,      -0.01,        0.02,       -0.07,       0.07
